gameId,trialNum,repNum,tangram,condition,partial_length,partial,text
22dyGMRgestp8u5Lc,14,1,C,2_thin,4,Falling off building Arms,Falling off building Arms in air
22dyGMRgestp8u5Lc,14,1,C,2_thin,5,Falling off building Arms in,Falling off building Arms in air
22dyGMRgestp8u5Lc,14,1,C,2_thin,6,Falling off building Arms in air,Falling off building Arms in air
22dyGMRgestp8u5Lc,15,1,D,2_thin,1,Priest,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,2,Priest standing,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,3,Priest standing with,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,4,Priest standing with bible,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,5,Priest standing with bible Facing,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,6,Priest standing with bible Facing to,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,7,Priest standing with bible Facing to the,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,15,1,D,2_thin,8,Priest standing with bible Facing to the left,Priest standing with bible Facing to the left
22dyGMRgestp8u5Lc,16,1,E,2_thin,1,Bunny,Bunny ears
22dyGMRgestp8u5Lc,16,1,E,2_thin,2,Bunny ears,Bunny ears
22dyGMRgestp8u5Lc,17,1,A,2_thin,1,Falling,"Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,17,1,A,2_thin,2,"Falling backwards,","Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,17,1,A,2_thin,3,"Falling backwards, facing","Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,17,1,A,2_thin,4,"Falling backwards, facing left,","Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,17,1,A,2_thin,5,"Falling backwards, facing left, arms","Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,17,1,A,2_thin,6,"Falling backwards, facing left, arms out","Falling backwards, facing left, arms out"
22dyGMRgestp8u5Lc,18,1,J,2_thin,1,Half,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,2,Half a,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,3,Half a pot,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,4,Half a pot with,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,5,Half a pot with triangle,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,6,Half a pot with triangle on,Half a pot with triangle on top
22dyGMRgestp8u5Lc,18,1,J,2_thin,7,Half a pot with triangle on top,Half a pot with triangle on top
22dyGMRgestp8u5Lc,19,1,H,2_thin,1,no,no arms or legs
22dyGMRgestp8u5Lc,19,1,H,2_thin,2,no arms,no arms or legs
22dyGMRgestp8u5Lc,19,1,H,2_thin,3,no arms or,no arms or legs
22dyGMRgestp8u5Lc,19,1,H,2_thin,4,no arms or legs,no arms or legs
22dyGMRgestp8u5Lc,20,1,G,2_thin,1,high,"high heel shoe, facing left"
22dyGMRgestp8u5Lc,20,1,G,2_thin,2,high heel,"high heel shoe, facing left"
22dyGMRgestp8u5Lc,20,1,G,2_thin,3,"high heel shoe,","high heel shoe, facing left"
22dyGMRgestp8u5Lc,20,1,G,2_thin,4,"high heel shoe, facing","high heel shoe, facing left"
22dyGMRgestp8u5Lc,20,1,G,2_thin,5,"high heel shoe, facing left","high heel shoe, facing left"
22dyGMRgestp8u5Lc,21,1,B,2_thin,1,baby,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,2,baby looking,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,3,baby looking up,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,4,baby looking up with,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,5,baby looking up with arms,"baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,6,"baby looking up with arms out,","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,7,"baby looking up with arms out, bow","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,8,"baby looking up with arms out, bow on","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,9,"baby looking up with arms out, bow on back","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,10,"baby looking up with arms out, bow on back of","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,21,1,B,2_thin,11,"baby looking up with arms out, bow on back of head","baby looking up with arms out, bow on back of head"
22dyGMRgestp8u5Lc,22,1,I,2_thin,1,arms,"arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,2,arms out,"arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,3,arms out in,"arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,4,"arms out in front,","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,5,"arms out in front, back","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,6,"arms out in front, back leg","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,7,"arms out in front, back leg up,","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,8,"arms out in front, back leg up, facing","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,22,1,I,2_thin,9,"arms out in front, back leg up, facing left","arms out in front, back leg up, facing left"
22dyGMRgestp8u5Lc,23,1,F,2_thin,1,sitting,"sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,2,"sitting down,","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,3,"sitting down, facing","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,4,"sitting down, facing left,","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,5,"sitting down, facing left, no","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,6,"sitting down, facing left, no arms","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,23,1,F,2_thin,7,"sitting down, facing left, no arms visible","sitting down, facing left, no arms visible"
22dyGMRgestp8u5Lc,24,2,H,2_thin,1,No,No arms or legs upright
22dyGMRgestp8u5Lc,24,2,H,2_thin,2,No arms,No arms or legs upright
22dyGMRgestp8u5Lc,24,2,H,2_thin,3,No arms or,No arms or legs upright
22dyGMRgestp8u5Lc,24,2,H,2_thin,4,No arms or legs,No arms or legs upright
22dyGMRgestp8u5Lc,24,2,H,2_thin,5,No arms or legs upright,No arms or legs upright
22dyGMRgestp8u5Lc,25,2,B,2_thin,1,baby,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,2,baby facing,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,3,baby facing left,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,4,baby facing left sitting,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,5,baby facing left sitting down,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,6,baby facing left sitting down bow,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,7,baby facing left sitting down bow in,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,8,baby facing left sitting down bow in back,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,9,baby facing left sitting down bow in back of,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,25,2,B,2_thin,10,baby facing left sitting down bow in back of head,baby facing left sitting down bow in back of head
22dyGMRgestp8u5Lc,26,2,I,2_thin,1,guy,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,2,guy falling,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,3,guy falling forward,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,4,guy falling forward and,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,5,guy falling forward and left,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,6,guy falling forward and left one,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,7,guy falling forward and left one leg,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,8,guy falling forward and left one leg up,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,9,guy falling forward and left one leg up in,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,26,2,I,2_thin,10,guy falling forward and left one leg up in back,guy falling forward and left one leg up in back
22dyGMRgestp8u5Lc,27,2,E,2_thin,1,kid,kid sitting with bunny ears
22dyGMRgestp8u5Lc,27,2,E,2_thin,2,kid sitting,kid sitting with bunny ears
22dyGMRgestp8u5Lc,27,2,E,2_thin,3,kid sitting with,kid sitting with bunny ears
22dyGMRgestp8u5Lc,27,2,E,2_thin,4,kid sitting with bunny,kid sitting with bunny ears
22dyGMRgestp8u5Lc,27,2,E,2_thin,5,kid sitting with bunny ears,kid sitting with bunny ears
22dyGMRgestp8u5Lc,28,2,L,2_thin,1,starting,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,2,starting to,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,3,starting to stand,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,4,starting to stand with,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,5,starting to stand with Bible,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,6,starting to stand with Bible facing,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,28,2,L,2_thin,7,starting to stand with Bible facing right,starting to stand with Bible facing right
22dyGMRgestp8u5Lc,29,2,D,2_thin,1,Priest,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,29,2,D,2_thin,2,Priest standing,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,29,2,D,2_thin,3,Priest standing facing,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,29,2,D,2_thin,4,Priest standing facing left,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,29,2,D,2_thin,5,Priest standing facing left with,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,29,2,D,2_thin,6,Priest standing facing left with Bible,Priest standing facing left with Bible
22dyGMRgestp8u5Lc,30,2,F,2_thin,1,guy,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,2,guy relaxing,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,3,guy relaxing in,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,4,guy relaxing in park,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,5,guy relaxing in park facing,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,6,guy relaxing in park facing left,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,7,guy relaxing in park facing left arms,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,8,guy relaxing in park facing left arms not,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,30,2,F,2_thin,9,guy relaxing in park facing left arms not visible,guy relaxing in park facing left arms not visible
22dyGMRgestp8u5Lc,31,2,C,2_thin,1,jumping,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,2,jumping off,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,3,jumping off building,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,4,jumping off building to,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,5,jumping off building to the,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,6,jumping off building to the left,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,7,jumping off building to the left arms,jumping off building to the left arms up
22dyGMRgestp8u5Lc,31,2,C,2_thin,8,jumping off building to the left arms up,jumping off building to the left arms up
22dyGMRgestp8u5Lc,32,2,K,2_thin,1,kneeling,kneeling to right with Bible
22dyGMRgestp8u5Lc,32,2,K,2_thin,2,kneeling to,kneeling to right with Bible
22dyGMRgestp8u5Lc,32,2,K,2_thin,3,kneeling to right,kneeling to right with Bible
22dyGMRgestp8u5Lc,32,2,K,2_thin,4,kneeling to right with,kneeling to right with Bible
22dyGMRgestp8u5Lc,32,2,K,2_thin,5,kneeling to right with Bible,kneeling to right with Bible
22dyGMRgestp8u5Lc,33,2,J,2_thin,1,half,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,2,half a,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,3,half a bowl,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,4,half a bowl or,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,5,half a bowl or pot,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,6,half a bowl or pot with,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,7,half a bowl or pot with a,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,8,half a bowl or pot with a triangle,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,9,half a bowl or pot with a triangle on,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,33,2,J,2_thin,10,half a bowl or pot with a triangle on top,half a bowl or pot with a triangle on top
22dyGMRgestp8u5Lc,34,2,G,2_thin,1,high,high heel shoe
22dyGMRgestp8u5Lc,34,2,G,2_thin,2,high heel,high heel shoe
22dyGMRgestp8u5Lc,34,2,G,2_thin,3,high heel shoe,high heel shoe
